lo_id,grade,study_year_id,school_app,course_id,course_name,created_at,accepted_at,group_name,lessons_completed,course_start_at,course_lesson_cnt,student_score,max_score,test_result_final
592672,7,3,1,5,"Академическое письмо (Academic Writing)","2022-10-18 20:04:42","2022-10-24 23:59:59","Академ.письмо 24.10",19,"2022-10-25 19:04:34",21,61,103,100
436913,6,2,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-10-18 18:10:19","2022-10-24 23:59:59","Русский медвежонок 24.10",5,"2022-10-29 18:27:16",7,22,56,99
610040,5,1,0,14,"Математическая физика для начинающих","2022-09-25 17:29:45","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",0,NULL,12,0,295,88
609481,5,1,0,26,"Семейная экономика","2022-09-24 22:43:34","2022-10-24 23:59:59","Семейная экономика 24.10",0,NULL,12,0,249,63
616460,6,2,1,26,"Семейная экономика","2022-10-22 09:50:19","2022-10-24 23:59:59","Семейная экономика 24.10",8,"2022-10-30 19:34:31",12,100,249,62
601620,5,1,0,7,"Биологический калейдоскоп","2022-10-23 12:36:10","2022-10-24 23:59:59","Биологический калейдоскоп 24.10",1,"2022-10-24 23:24:52",11,2,249,60
604852,6,2,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-11-01 17:49:50","2022-11-28 13:44:59","Русский медвежонок 28.11",7,"2022-11-28 21:39:29",7,25,56,81
614496,5,1,0,12,"Математика для начинающих","2022-10-03 11:09:40","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,86
547914,6,2,1,12,"Математика для начинающих","2022-10-29 22:19:16","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,87
617525,8,4,1,76,"Финансовая грамотность","2022-10-09 21:13:58","2022-11-28 14:34:57","Фин. грамотность 28.11",2,"2023-01-07 11:59:50",11,12,222,100
551902,6,2,1,5,"Академическое письмо (Academic Writing)","2022-12-20 12:31:07","2023-01-16 12:49:19","Академ. письмо 16.01",0,NULL,21,0,103,81
652460,6,2,0,7,"Биологический калейдоскоп","2023-01-11 22:06:46","2023-01-16 12:51:15","Биологический калейдоскоп 16.01",8,"2023-01-17 08:05:47",11,82,249,75
548511,6,2,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2023-01-09 21:46:10","2023-01-16 12:52:07","Из чего всё сделано 16.01",3,"2023-01-19 20:15:28",9,5,53,100
646136,6,2,0,63,"Основы программирования на языке Python","2022-12-16 21:05:58","2023-01-16 12:55:12","Основы программирования 16.01",1,"2023-01-16 17:07:01",9,3,31,100
611156,6,2,1,63,"Основы программирования на языке Python","2022-11-30 00:02:40","2023-01-16 12:55:13","Основы программирования 16.01",1,"2023-02-05 21:31:59",9,2,31,87
608979,6,2,0,63,"Основы программирования на языке Python","2023-01-14 22:57:01","2023-01-16 12:55:13","Основы программирования 16.01",6,"2023-01-16 17:38:46",9,21,31,62
630184,5,1,0,63,"Основы программирования на языке Python","2022-11-06 12:29:48","2023-01-16 12:55:13","Основы программирования 28.11",1,"2023-02-04 21:12:16",9,4,31,75
608438,5,1,1,26,"Семейная экономика","2022-12-04 07:59:18","2023-01-16 12:58:10","Семейная экономика 16.01",2,"2023-01-22 12:23:05",12,15,249,87
609424,5,1,1,7,"Биологический калейдоскоп","2022-09-27 10:00:46","2023-01-16 12:51:15","Биологический калейдоскоп 16.01",2,"2023-01-17 16:51:21",11,16,249,100
608939,6,2,1,14,"Математическая физика для начинающих","2022-10-16 23:26:58","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",1,"2022-11-30 20:39:18",12,14,295,86
551125,5,1,1,63,"Основы программирования на языке Python","2022-09-13 17:15:57","2022-09-26 23:59:59","Основы Python 26.09",3,"2022-09-30 21:41:40",9,7,31,100
609727,5,1,0,63,"Основы программирования на языке Python","2022-09-11 20:51:24","2022-09-26 23:59:59","Основы Python 26.09",4,"2022-09-28 21:22:19",9,16,31,100
613810,6,2,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-25 08:54:23","2022-09-26 23:59:59","Русский медвежонок 26.09",1,"2022-10-02 15:00:25",7,6,56,61
622075,7,3,0,63,"Основы программирования на языке Python","2022-10-20 19:33:20","2022-10-24 23:59:59","Основы Python 24.10",2,"2022-10-24 20:29:14",9,5,31,82
551680,6,2,1,21,"Первые шаги в робототехнику","2022-10-22 12:31:48","2022-10-24 23:59:59","Первые шаги в робототехнику 24.10",10,"2022-10-25 17:22:22",11,32,39,100
530923,6,2,1,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-09-21 16:35:47","2022-10-24 23:59:59","Из чего всё сделано 24.10",0,NULL,9,0,53,100
528359,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-09-23 09:35:19","2022-10-24 23:59:59","Из чего всё сделано 24.10",5,"2022-10-30 18:20:34",9,14,53,95
602363,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-10-13 20:01:09","2022-10-24 23:59:59","Русский медвежонок 24.10",1,"2022-10-31 11:50:21",7,8,56,85
602662,5,1,1,26,"Семейная экономика","2022-10-05 22:47:36","2022-10-24 23:59:59","Семейная экономика 24.10",3,"2022-11-01 12:11:33",12,36,249,87
519967,7,3,1,10,"Лингвистика для начинающих","2022-09-15 18:23:43","2022-11-28 13:48:09","Лингвистика для нач. 28.11",10,"2022-11-28 15:30:40",11,44,62,95
566371,6,2,1,10,"Лингвистика для начинающих","2022-10-01 13:35:46","2022-11-28 13:48:08","Лингвистика для нач. 28.11",10,"2022-11-28 21:18:58",11,45,62,100
590110,6,2,0,12,"Математика для начинающих","2022-10-07 00:46:08","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,86
606050,6,2,0,12,"Математика для начинающих","2022-11-13 16:06:46","2022-11-28 13:55:47","Математика для начин 28.11",8,"2022-12-03 16:49:30",12,85,212,74
586138,7,3,0,63,"Основы программирования на языке Python","2022-10-31 12:43:19","2022-11-28 14:10:31","Основы программирования 28.11",0,NULL,9,0,31,63
603753,5,1,0,63,"Основы программирования на языке Python","2022-10-24 19:36:03","2022-11-28 14:10:32","Основы программирования 28.11",3,"2022-12-04 12:09:36",9,12,31,50
581308,6,2,0,14,"Математическая физика для начинающих","2022-11-12 14:29:29","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",0,NULL,12,0,295,75
616049,7,3,0,77,"Экономика фирмы","2022-10-08 17:46:43","2022-11-28 14:34:19","Экономики фирмы 28.11",2,"2022-11-28 16:34:27",11,4,39,90
636660,6,2,0,7,"Биологический калейдоскоп","2022-11-19 16:22:29","2022-11-28 14:39:15","Биологический калейдоскоп 28.11",1,"2022-12-10 10:40:34",11,13,249,80
590630,8,4,1,5,"Академическое письмо (Academic Writing)","2022-11-03 08:33:59","2022-11-28 14:43:12","Академ. письмо 28.11",0,NULL,21,0,103,91
649734,6,2,1,5,"Академическое письмо (Academic Writing)","2023-01-03 12:46:58","2023-01-16 12:49:19","Академ. письмо 16.01",10,"2023-01-22 11:56:17",21,37,103,10
609802,6,2,1,7,"Биологический калейдоскоп","2022-10-09 11:28:16","2023-01-16 12:51:15","Биологический калейдоскоп 24.10",0,NULL,11,0,249,100
548511,6,2,0,14,"Математическая физика для начинающих","2023-01-09 21:52:41","2023-01-16 12:52:54","Мат.физика (начинающие) 16.01",3,"2023-01-19 19:34:15",12,41,295,86
633796,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-11-27 23:40:16","2023-01-16 12:57:14","Русский медвежонок 28.11",0,NULL,7,0,56,100
414875,7,3,0,77,"Экономика фирмы","2022-12-21 07:08:39","2023-01-16 12:58:52","Экономика фирмы 16.01",0,NULL,11,0,39,45
476387,6,2,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-13 10:10:25","2022-09-26 23:59:59","Русский медвежонок 26.09",4,"2022-09-29 16:52:22",7,25,56,65
516107,7,3,0,63,"Основы программирования на языке Python","2022-10-20 03:49:33","2022-10-24 23:59:59","Основы Python 24.10",4,"2022-10-24 23:35:00",9,10,31,72
589759,6,2,1,21,"Первые шаги в робототехнику","2022-10-23 19:57:07","2022-10-24 23:59:59","Первые шаги в робототехнику 24.10",2,"2022-10-25 22:25:41",11,3,39,87
609206,5,1,1,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-09-28 20:50:41","2022-10-24 23:59:59","Из чего всё сделано 24.10",2,"2022-10-24 19:46:31",9,2,53,80
502525,7,3,0,63,"Основы программирования на языке Python","2022-09-15 14:19:39","2022-10-24 23:59:59","Основы Python 24.10",0,NULL,9,0,31,45
609594,5,1,0,12,"Математика для начинающих","2022-09-10 16:05:41","2022-11-28 13:55:45","Математика для начин 28.11",0,NULL,12,0,212,99
618389,7,3,1,77,"Экономика фирмы","2022-10-16 14:08:57","2022-11-28 14:34:19","Экономики фирмы 28.11",0,NULL,11,0,39,81
531455,8,4,1,76,"Финансовая грамотность","2022-10-04 17:08:01","2022-11-28 14:34:57","Фин. грамотность 28.11",1,NULL,11,0,222,92
626076,5,1,0,7,"Биологический калейдоскоп","2022-10-29 22:22:05","2022-11-28 14:39:15","Биологический калейдоскоп 28.11",0,NULL,11,0,249,100
452340,6,2,1,7,"Биологический калейдоскоп","2022-11-29 20:40:51","2023-01-16 12:51:15","Биологический калейдоскоп 16.01",2,"2023-01-24 12:19:16",11,35,249,5
611156,6,2,1,14,"Математическая физика для начинающих","2022-11-29 23:59:51","2023-01-16 12:52:54","Мат.физика (начинающие) 16.01",1,"2023-03-03 14:54:26",12,3,295,87
646257,5,1,0,63,"Основы программирования на языке Python","2022-12-17 13:19:33","2023-01-16 12:55:13","Основы программирования 16.01",7,"2023-01-20 18:15:08",9,18,31,62
502810,7,3,0,63,"Основы программирования на языке Python","2022-09-15 11:26:27","2023-01-16 12:55:13","Основы программирования 16.01",0,NULL,9,0,31,100
551096,5,1,0,12,"Математика для начинающих","2022-09-11 22:01:53","2022-09-26 23:59:59","Математика нач. 26.09",12,"2022-09-28 21:11:11",12,162,212,13
435822,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-10 14:33:08","2022-10-24 23:59:59","Из чего всё сделано 24.10",9,"2022-10-24 17:53:46",9,40,53,90
500830,7,3,1,5,"Академическое письмо (Academic Writing)","2022-09-11 22:26:13","2022-09-26 23:59:59","Академ. письмо 26.09",0,NULL,21,0,103,NULL
620999,6,2,0,14,"Математическая физика для начинающих","2022-10-20 04:27:08","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",11,"2022-10-25 03:40:22",12,263,295,13
569033,6,2,1,26,"Семейная экономика","2022-09-19 20:47:49","2022-10-24 23:59:59","Семейная экономика 24.10",0,NULL,12,0,249,87
451620,5,1,0,63,"Основы программирования на языке Python","2022-09-13 21:05:07","2022-10-24 23:59:59","Основы Python 24.10",7,"2022-10-24 16:18:26",9,15,31,100
383221,6,2,1,10,"Лингвистика для начинающих","2022-10-26 16:13:17","2022-11-28 13:48:08","Лингвистика для нач. 28.11",1,NULL,11,0,62,100
612023,5,1,0,12,"Математика для начинающих","2022-09-22 09:31:50","2022-11-28 13:55:47","Математика для начин 28.11",0,NULL,12,0,212,75
385085,5,1,0,12,"Математика для начинающих","2022-09-13 15:39:14","2022-11-28 13:55:45","Математика для начин 28.11",0,NULL,12,0,212,99
627641,6,2,0,63,"Основы программирования на языке Python","2022-11-04 22:11:33","2022-11-28 14:10:31","Основы программирования 28.11",0,NULL,9,0,31,62
579857,5,1,1,14,"Математическая физика для начинающих","2022-10-31 20:24:06","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",0,NULL,12,0,295,74
569284,7,3,1,77,"Экономика фирмы","2022-10-07 19:45:05","2022-11-28 14:34:19","Экономики фирмы 28.11",4,"2022-12-04 16:21:26",11,5,39,90
582880,8,4,1,6,"Античная философия","2022-12-26 18:34:06","2023-01-16 12:50:19","Античная философия 16.01",2,"2023-01-22 19:09:52",14,9,110,78
530752,6,2,0,63,"Основы программирования на языке Python","2023-01-15 23:32:46","2023-01-16 12:55:12","Основы программирования 16.01",0,NULL,9,0,31,88
609871,7,3,1,63,"Основы программирования на языке Python","2023-01-08 18:45:40","2023-01-16 12:55:13","Основы программирования 16.01",0,NULL,9,0,31,90
614448,6,2,1,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-11-12 01:11:24","2023-01-16 12:52:07","Из чего всё сделано 16.01",1,NULL,9,0,53,55
569033,6,2,1,7,"Биологический калейдоскоп","2022-09-13 21:58:28","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",2,"2022-10-08 21:03:03",11,26,249,75
599649,6,2,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-18 18:09:30","2022-09-26 23:59:59","Русский медвежонок 26.09",3,"2022-10-09 19:00:41",7,24,56,95
608615,5,1,0,26,"Семейная экономика","2022-09-23 20:11:44","2022-10-24 23:59:59","Семейная экономика 24.10",0,NULL,12,0,249,88
609634,6,2,0,26,"Семейная экономика","2022-09-25 01:57:34","2022-10-24 23:59:59","Семейная экономика 24.10",0,NULL,12,0,249,75
573662,6,2,0,26,"Семейная экономика","2022-09-23 13:06:15","2022-10-24 23:59:59","Семейная экономика 24.10",2,"2022-10-26 08:26:31",12,6,249,50
599785,5,1,0,7,"Биологический калейдоскоп","2022-10-14 18:14:47","2022-10-24 23:59:59","Биологический калейдоскоп 24.10",11,"2022-10-25 06:34:42",11,114,249,90
569615,6,2,1,12,"Математика для начинающих","2022-09-14 21:09:33","2022-09-26 23:59:59","Математика нач. 26.09",6,"2022-10-18 21:28:38",12,43,212,87
569523,6,2,1,10,"Лингвистика для начинающих","2022-09-24 19:32:52","2022-11-28 13:48:08","Лингвистика для нач. 28.11",0,NULL,11,0,62,100
405328,6,2,1,63,"Основы программирования на языке Python","2022-09-21 09:47:52","2022-11-28 14:10:31","Основы программирования 28.11",0,NULL,9,0,31,NULL
500971,7,3,1,77,"Экономика фирмы","2022-10-09 18:41:22","2022-11-28 14:34:19","Экономики фирмы 28.11",0,NULL,11,0,39,90
624551,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-11-03 09:04:47","2022-11-28 14:36:35","Из чего сделано все вокруг 28.11",9,"2022-11-30 20:02:24",9,43,53,80
652771,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2023-01-15 19:52:34","2023-01-16 12:52:07","Из чего всё сделано 16.01",0,NULL,9,0,53,80
530611,6,2,0,14,"Математическая физика для начинающих","2022-12-03 23:35:11","2023-01-16 12:52:55","Мат.физика (начинающие) 16.01",0,NULL,12,0,295,50
592666,6,2,0,21,"Первые шаги в робототехнику","2022-12-24 18:33:58","2023-01-16 12:56:19","Первые шаги в робототехнику 16.01",0,NULL,11,0,39,75
530752,6,2,0,7,"Биологический калейдоскоп","2022-09-25 23:25:42","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",10,"2022-10-02 15:06:38",11,174,249,95
532383,5,1,1,7,"Биологический калейдоскоп","2022-09-10 22:50:42","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",4,"2022-10-05 21:18:04",11,45,249,100
612781,5,1,0,7,"Биологический калейдоскоп","2022-09-20 20:58:54","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",7,"2022-10-20 10:35:10",11,77,249,85
610203,6,2,1,5,"Академическое письмо (Academic Writing)","2022-09-24 19:44:56","2022-09-26 23:59:59","Академ. письмо 26.09",2,"2022-10-05 16:20:11",21,2,103,63
609577,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-10 14:20:43","2022-09-26 23:59:59","Русский медвежонок 26.09",1,"2022-10-05 17:43:11",7,7,56,90
400975,5,1,0,12,"Математика для начинающих","2022-09-19 14:11:13","2022-09-26 23:59:59","Математика нач. 26.09",7,"2022-09-28 19:01:39",12,49,212,100
611719,6,2,0,21,"Первые шаги в робототехнику","2022-10-04 23:18:00","2022-10-24 23:59:59","Первые шаги в робототехнику 24.10",1,"2022-10-26 09:32:49",11,4,39,75
516107,7,3,0,5,"Академическое письмо (Academic Writing)","2022-10-20 03:46:18","2022-10-24 23:59:59","Академ.письмо 24.10",0,NULL,21,0,103,81
606360,6,2,0,14,"Математическая физика для начинающих","2022-09-20 20:58:26","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",1,NULL,12,0,295,86
614496,5,1,0,26,"Семейная экономика","2022-10-03 11:18:43","2022-10-24 23:59:59","Семейная экономика 24.10",8,"2022-10-27 16:38:13",12,59,249,74
609215,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-11-23 14:51:46","2022-11-28 13:44:59","Русский медвежонок 28.11",6,"2022-11-28 17:17:27",7,42,56,95
505181,8,4,1,63,"Основы программирования на языке Python","2022-10-19 16:16:39","2022-11-28 14:10:31","Основы Python 24.10",0,NULL,9,0,31,93
649734,6,2,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2023-01-03 07:02:31","2023-01-16 12:57:14","Русский медвежонок 16.01",3,"2023-01-22 13:23:27",7,24,56,100
548511,6,2,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2023-01-09 21:37:00","2023-01-16 12:57:15","Русский медвежонок 16.01",3,"2023-01-20 09:57:33",7,10,56,87
435812,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-25 20:57:56","2022-09-26 23:59:59","Русский медвежонок 26.09",2,"2022-09-27 21:00:02",7,18,56,85
602847,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-19 20:59:48","2022-09-26 23:59:59","Русский медвежонок 26.09",6,"2022-09-28 15:22:25",7,32,56,70
600018,5,1,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-25 08:32:58","2022-09-26 23:59:59","Русский медвежонок 26.09",4,"2022-10-01 08:42:49",7,26,56,60
570723,6,2,0,10,"Лингвистика для начинающих","2022-09-15 21:52:10","2022-09-26 23:59:59","Лингв. нач. 26.09",6,"2022-09-30 19:31:20",11,21,62,100
589759,6,2,1,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-23 19:47:11","2022-10-24 23:59:59","Из чего всё сделано 24.10",1,NULL,9,0,53,95
599785,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-14 16:32:19","2022-10-24 23:59:59","Из чего всё сделано 24.10",8,"2022-10-24 20:43:09",9,27,53,90
608812,6,2,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-09-20 00:27:15","2022-10-24 23:59:59","Из чего всё сделано 24.10",0,NULL,9,0,53,65
528706,6,2,0,26,"Семейная экономика","2022-10-03 19:49:38","2022-10-24 23:59:59","Семейная экономика 24.10",6,"2022-10-31 18:28:44",12,113,249,50
612379,5,1,0,7,"Биологический калейдоскоп","2022-10-08 19:52:39","2022-10-24 23:59:59","Биологический калейдоскоп 24.10",6,"2022-10-25 03:16:56",11,52,249,85
551325,6,2,1,10,"Лингвистика для начинающих","2022-09-29 04:43:22","2022-11-28 13:48:08","Лингвистика для нач. 28.11",0,NULL,11,0,62,100
613260,6,2,0,12,"Математика для начинающих","2022-09-22 16:31:53","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,87
609367,5,1,0,12,"Математика для начинающих","2022-09-09 22:22:19","2022-11-28 13:55:46","Математика для начин 28.11",0,NULL,12,0,212,87
565425,5,1,1,26,"Семейная экономика","2022-10-29 15:29:21","2022-11-28 14:18:54","Семейная экономика 28.11",1,NULL,12,0,249,99
610621,6,2,1,26,"Семейная экономика","2022-11-24 21:02:00","2022-11-28 14:18:55","Семейная экономика 28.11",4,"2022-11-29 12:16:33",12,41,249,86
599839,7,3,0,77,"Экономика фирмы","2022-11-23 20:03:04","2022-11-28 14:34:19","Экономики фирмы 28.11",0,NULL,11,0,39,100
539599,7,3,0,77,"Экономика фирмы","2022-10-05 22:42:50","2022-11-28 14:34:19","Экономики фирмы 28.11",0,NULL,11,0,39,81
527771,6,2,1,5,"Академическое письмо (Academic Writing)","2022-09-12 22:52:25","2023-01-16 12:49:19","Академ. письмо 26.09",15,"2023-01-18 20:26:51",21,39,103,81
641685,6,2,0,63,"Основы программирования на языке Python","2022-12-04 11:01:28","2023-01-16 12:55:13","Основы программирования 16.01",0,NULL,9,0,31,87
606210,5,1,0,14,"Математическая физика для начинающих","2022-11-12 22:35:48","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",7,"2022-11-28 15:06:14",12,85,295,87
609331,5,1,0,7,"Биологический калейдоскоп","2022-09-14 09:04:48","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",11,"2022-09-28 14:14:43",11,120,249,100
570305,6,2,0,7,"Биологический калейдоскоп","2022-09-25 21:45:00","2022-09-26 23:59:59","Биолог. калейдоскоп 26.09",9,"2022-09-28 17:12:00",11,121,249,70
593374,5,1,1,21,"Первые шаги в робототехнику","2022-09-19 20:18:37","2022-09-26 23:59:59","Робототехника 26.09",4,"2022-10-01 18:06:01",11,9,39,99
601719,5,1,0,63,"Основы программирования на языке Python","2022-09-24 19:07:23","2022-09-26 23:59:59","Основы Python 26.09",6,"2022-09-29 15:58:47",9,20,31,100
592482,6,2,1,63,"Основы программирования на языке Python","2022-09-10 12:23:13","2022-09-26 23:59:59","Основы Python 26.09",5,"2022-10-19 16:33:55",9,12,31,87
612490,6,2,0,63,"Основы программирования на языке Python","2022-09-20 22:54:03","2022-09-26 23:59:59","Основы Python 26.09",9,"2022-10-02 17:40:48",9,19,31,50
528997,6,2,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-22 14:34:36","2022-09-26 23:59:59","Русский медвежонок 26.09",3,"2022-09-30 16:48:47",7,26,56,94
616639,5,1,0,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-06 17:08:46","2022-10-24 23:59:59","Из чего всё сделано 24.10",4,"2022-10-30 19:16:01",9,10,53,85
612795,5,1,0,14,"Математическая физика для начинающих","2022-10-11 18:45:16","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",11,"2022-10-30 10:18:16",12,202,295,87
608494,6,2,1,14,"Математическая физика для начинающих","2022-10-22 09:07:51","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",1,"2022-10-31 00:17:14",12,8,295,86
616844,5,1,0,26,"Семейная экономика","2022-10-07 16:36:10","2022-10-24 23:59:59","Семейная экономика 24.10",0,NULL,12,0,249,62
636250,6,2,0,63,"Основы программирования на языке Python","2022-11-19 15:04:07","2022-11-28 14:10:31","Основы программирования 28.11",1,NULL,9,0,31,87
609695,6,2,0,5,"Академическое письмо (Academic Writing)","2022-11-02 21:56:22","2022-11-28 14:43:12","Академ. письмо 28.11",6,"2022-12-12 18:27:00",21,18,103,63
410413,6,2,0,7,"Биологический калейдоскоп","2022-12-21 09:20:12","2023-01-16 12:51:15","Биологический калейдоскоп 16.01",0,NULL,11,0,249,85
567668,6,2,1,63,"Основы программирования на языке Python","2022-09-28 15:35:45","2023-01-16 12:55:13","Основы Python 24.10",0,NULL,9,0,31,87
615808,7,3,0,63,"Основы программирования на языке Python","2022-10-04 20:27:39","2023-01-16 12:55:13","Основы Python 24.10",3,"2023-01-19 18:31:34",9,4,31,54
609382,6,2,0,5,"Академическое письмо (Academic Writing)","2022-09-09 11:54:50","2022-09-26 23:59:59","Академ. письмо 26.09",21,"2022-09-28 22:54:27",21,73,103,10
542285,6,2,0,63,"Основы программирования на языке Python","2022-09-08 19:21:21","2022-09-26 23:59:59","Основы Python 26.09",1,"2022-09-30 21:26:29",9,3,31,62
579297,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-25 22:05:20","2022-09-26 23:59:59","Русский медвежонок 26.09",6,"2022-10-02 15:17:47",7,45,56,100
611045,5,1,1,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-10-22 15:44:44","2022-10-24 23:59:59","Из чего всё сделано 24.10",2,"2022-10-24 14:51:29",9,5,53,90
527237,7,3,1,5,"Академическое письмо (Academic Writing)","2022-09-15 20:26:08","2022-09-26 23:59:59","Академ. письмо 26.09",0,NULL,21,0,103,NULL
504297,7,3,1,5,"Академическое письмо (Academic Writing)","2022-09-25 21:05:19","2022-09-26 23:59:59","Академ. письмо 26.09",0,NULL,21,0,103,NULL
602886,6,2,0,5,"Академическое письмо (Academic Writing)","2022-10-03 18:13:49","2022-10-24 23:59:59","Академ.письмо 24.10",15,"2022-11-01 17:39:33",21,29,103,81
570860,6,2,0,14,"Математическая физика для начинающих","2022-09-19 19:50:17","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",11,"2022-10-29 19:24:23",12,222,295,87
622445,5,1,0,7,"Биологический калейдоскоп","2022-10-21 22:53:46","2022-10-24 23:59:59","Биологический калейдоскоп 24.10",3,"2022-11-03 13:48:10",11,45,249,100
611290,5,1,1,63,"Основы программирования на языке Python","2022-09-17 07:42:12","2022-10-24 23:59:59","Основы Python 24.10",0,NULL,9,0,31,75
632777,5,1,0,12,"Математика для начинающих","2022-11-13 23:13:08","2022-11-28 13:55:46","Математика для начин 28.11",3,"2022-11-28 20:54:57",12,30,212,100
569084,6,2,1,21,"Первые шаги в робототехнику","2022-11-15 17:40:10","2022-11-28 14:24:53","Первые шаги в робототехнику 28.11",1,NULL,11,0,39,100
633370,5,1,1,21,"Первые шаги в робототехнику","2022-11-16 11:11:33","2022-11-28 14:24:53","Первые шаги в робототехнику 28.11",0,NULL,11,0,39,13
529410,5,1,0,21,"Первые шаги в робототехнику","2022-09-09 03:02:05","2022-11-28 14:24:53","Первые шаги в робототехнику 28.11",0,NULL,11,0,39,48
583968,6,2,1,8,"Из чего сделано все вокруг? Начинаем изучать химию","2022-11-23 17:51:50","2022-11-28 14:36:35","Из чего сделано все вокруг 28.11",0,NULL,9,0,53,80
611315,5,1,1,14,"Математическая физика для начинающих","2022-10-22 22:36:34","2022-11-28 14:27:57","Мат. физика (начинающие) 28.11",10,"2022-12-09 17:33:22",12,211,295,75
609273,8,4,0,5,"Академическое письмо (Academic Writing)","2022-09-08 21:05:56","2022-09-26 23:59:59","Академ. письмо 26.09",11,"2022-10-15 23:58:12",21,27,103,81
613887,6,2,0,63,"Основы программирования на языке Python","2022-09-25 13:01:19","2022-09-26 23:59:59","Основы Python 26.09",3,"2022-10-06 18:11:43",9,5,31,75
611595,5,1,0,63,"Основы программирования на языке Python","2022-09-17 22:08:53","2022-09-26 23:59:59","Основы Python 26.09",4,"2022-09-29 20:49:10",9,10,31,62
601686,5,1,0,12,"Математика для начинающих","2022-09-17 16:57:22","2022-09-26 23:59:59","Математика нач. 26.09",8,"2022-10-01 20:00:52",12,72,212,100
612941,5,1,0,63,"Основы программирования на языке Python","2022-10-18 14:03:13","2022-10-24 23:59:59","Основы Python 24.10",0,NULL,9,0,31,75
569033,6,2,1,5,"Академическое письмо (Academic Writing)","2022-09-13 22:00:38","2022-09-26 23:59:59","Академ. письмо 26.09",0,NULL,21,0,103,36
610052,5,1,0,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-09-30 17:29:02","2022-10-24 23:59:59","Русский медвежонок 24.10",5,"2022-10-24 16:25:26",7,24,56,95
543430,6,2,0,14,"Математическая физика для начинающих","2022-10-23 20:41:29","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",0,NULL,12,0,295,13
558299,6,2,1,14,"Математическая физика для начинающих","2022-09-20 21:45:55","2022-10-24 23:59:59","Мат. физика (начинающие) 24.10",0,NULL,12,0,295,86
412845,6,2,1,4,"Подготовка к олимпиаде «Русский медвежонок»","2022-11-06 11:53:28","2022-11-28 13:44:59","Русский медвежонок 28.11",1,"2022-12-05 09:31:36",7,5,56,84
566699,6,2,1,10,"Лингвистика для начинающих","2022-09-17 10:54:10","2022-11-28 13:48:09","Лингвистика для нач. 28.11",0,NULL,11,0,62,87
